Prefix,LastName,FirstName,Suffix,StateDst,Year,FilingDate,DocID,PDF_URL,PDF_Status
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-09-14,20019461,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019461.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-09-03,20019355,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,Valid
Hon.,Jacobs,Sara,,CA53,2021,2021-08-17,20019344,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019344.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-08-13,20019144,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019144.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-07-08,20018954,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018954.pdf,Valid
Hon.,Jacobs,Sara,,CA53,2021,2021-07-02,20018865,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018865.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-06-01,20018738,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018738.pdf,Valid
Hon.,Jacobs,Sara,,CA53,2021,2021-05-28,20018720,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018720.pdf,Valid
,Jacobs,Sara,,CA53,2021,2021-03-12,20018354,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018354.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-02-17,20018205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018205.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2021,2021-02-10,20018037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018037.pdf,Valid
Hon.,Jacobs,Christopher L.,,NY27,2020,2020-11-06,20017620,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017620.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2021,2021-05-30,20018793,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018793.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2021,2021-04-25,20018630,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018630.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2021,2021-04-16,20018596,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018596.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2021,2021-04-10,20018554,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018554.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2021,2021-04-10,20018555,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018555.pdf,Valid
Hon.,Jeffries,Hakeem S.,,NY08,2020,2020-12-26,20017915,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017915.pdf,Valid
Hon.,Joyce,David P.,,OH14,2022,2022-06-09,20021183,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021183.pdf,Valid
Hon.,Joyce,David P.,,OH14,2022,2022-06-09,20021184,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021184.pdf,Valid
Hon.,Joyce,David P.,,OH14,2021,2021-09-30,20019546,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019546.pdf,Valid
Hon.,Joyce,David P.,,OH14,2021,2021-07-27,20018692,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018692.pdf,Valid
Hon.,Joyce,David P.,,OH14,2020,2020-07-30,20014973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014973.pdf,Valid
Hon.,Kaptur,Marcy,,OH09,2023,2023-05-15,20022886,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022886.pdf,Valid
Hon.,Kean,Thomas H.,Jr.,NJ07,2023,2023-11-17,20023986,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023986.pdf,Valid
Hon.,Kean,Thomas H.,Jr.,NJ07,2023,2023-09-18,20023717,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023717.pdf,Valid
Hon.,Kean,Thomas H.,Jr.,NJ07,2023,2023-09-15,20023671,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023671.pdf,Valid
Hon.,Kean,Thomas H.,Jr.,NJ07,2023,2023-08-13,20023455,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023455.pdf,Valid
Hon.,Kean,Thomas H.,,NJ07,2023,2023-04-13,20022704,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022704.pdf,Valid
Hon.,Kean,Thomas H.,,NJ07,2023,2023-03-11,20022550,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022550.pdf,Valid
Hon.,Kean,Thomas H.,,NJ07,2023,2023-02-11,20022373,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022373.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-09-28,20023752,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023752.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-08-28,20023537,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023537.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-07-31,20023410,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023410.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-07-19,20023339,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023339.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-06-15,20023143,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023143.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-02-28,20022490,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022490.pdf,Valid
Hon.,Keating,William R.,,MA09,2023,2023-01-30,20022340,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022340.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-12-21,20022156,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022156.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-11-21,20022024,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022024.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-11-04,20021937,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021937.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-10-30,20021629,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021629.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-06-17,20021222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021222.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-05-05,20020915,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,Valid
Hon.,Keating,William R.,,MA09,2022,2022-02-28,20020504,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020504.pdf,Valid
Hon.,Keating,William R.,,MA09,2021,2021-07-20,20019116,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019116.pdf,Valid
Hon.,Keating,William R.,,MA09,2021,2021-06-15,20018875,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,Valid
Hon.,Keating,William R.,,MA09,2021,2021-04-27,20018465,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018465.pdf,Valid
Hon.,Kelly,Mike,,PA16,2023,2023-12-10,20024120,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024120.pdf,Valid
Hon.,Kelly,Mike,,PA16,2023,2023-11-05,20023960,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023960.pdf,Valid
Hon.,Kelly,Mike,,PA16,2023,2023-10-11,20023829,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023829.pdf,Valid
Hon.,Kelly,Mike,,PA16,2023,2023-09-12,20023670,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023670.pdf,Valid
Hon.,Kelly,Mike,,PA16,2023,2023-07-18,8219843,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219843.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2023,2023-04-12,8219455,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219455.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2023,2023-03-06,8219420,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219420.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2023,2023-02-15,8219383,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219383.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2023-01-11,8219317,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219317.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2022-08-10,8219156,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219156.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2022-07-13,8219082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219082.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2022-06-09,8218936,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218936.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2022-05-25,8218856,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218856.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2022,2022-03-10,8218604,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218604.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2022-01-21,8218541,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218541.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-12-20,8218506,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218506.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-12-13,8218500,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218500.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-09-24,8218359,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218359.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-04-15,8217939,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217939.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-02-23,8217868,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217868.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2021,2021-01-25,8217820,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217820.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2020,2020-07-22,8217402,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217402.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2020,2020-05-20,8217253,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217253.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2020,2020-05-05,8217198,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217198.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2020,2020-04-20,8217163,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217163.pdf,Scanned
Hon.,Kelly,Mike,,PA16,2020,2020-02-25,8217005,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217005.pdf,Scanned
Hon.,Kennedy,Joseph P.,III,MA04,2020,2020-09-18,8217660,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217660.pdf,Scanned
Hon.,Kennedy,Joseph P.,III,MA04,2020,2020-07-21,8217403,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217403.pdf,Scanned
Hon.,Kennedy,Joseph P.,III,MA04,2020,2020-01-08,8216878,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216878.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2024-01-04,8220092,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220092.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-12-06,8220067,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220067.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-11-08,8220039,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220039.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-10-06,8219992,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219992.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-09-06,8219953,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219953.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-08-07,8219876,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219876.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-07-11,8219826,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219826.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-06-12,8219783,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219783.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-05-08,8219521,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219521.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-04-07,8219444,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219444.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-03-03,8219417,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219417.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2023,2023-02-07,8219353,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219353.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2023-01-06,8219318,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219318.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-12-06,8219288,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219288.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-11-10,8219275,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219275.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-10-07,8219242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219242.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-09-08,8219207,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219207.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-08-09,8219155,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219155.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-07-07,8219068,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219068.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-06-10,8218940,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218940.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-05-06,8218730,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218730.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-04-07,8218637,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218637.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-03-08,8218597,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218597.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-02-08,8218560,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218560.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2022,2022-01-07,8218518,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218518.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-12-07,8218490,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218490.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-11-09,8218426,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218426.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-10-14,8218398,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218398.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-09-15,8218338,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218338.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-08-13,8218261,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218261.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-07-13,8218147,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218147.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-06-10,8218109,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218109.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-05-14,8218031,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218031.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-04-16,8217938,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-03-12,8217894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2021,2021-02-16,8217856,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217856.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2021-01-15,8217812,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217812.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-12-16,8217777,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217777.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-11-20,8217740,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217740.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-10-21,8217686,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217686.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-09-17,8217653,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217653.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-08-17,8217557,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217557.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-07-17,8217394,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217394.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-06-17,8217329,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217329.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-05-13,8217213,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217213.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-04-20,8217164,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217164.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-03-09,8217060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217060.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-02-10,8216965,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216965.pdf,Scanned
Hon.,Khanna,Rohit,,CA17,2020,2020-01-09,8216879,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216879.pdf,Scanned
Hon.,Kinzinger,Adam,,IL16,2020,2020-07-21,20017001,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017001.pdf,Valid
Hon.,Kinzinger,Adam,,IL16,2020,2020-06-10,20016742,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016742.pdf,Valid
Hon.,Kinzinger,Adam,,IL16,2020,2020-06-10,20016743,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016743.pdf,Valid
Hon.,Kinzinger,Adam,,IL16,2020,2020-05-07,20016564,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016564.pdf,Valid
Hon.,Krishnamoorthi,S. Raja,,IL08,2020,2020-12-16,20017861,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017861.pdf,Valid
Hon.,Kustoff,David,,TN08,2023,2023-11-30,8220060,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220060.pdf,Scanned
Hon.,Kustoff,David,,TN08,2023,2023-11-08,8220037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220037.pdf,Scanned
Hon.,Kustoff,David,,TN08,2023,2023-03-07,8219415,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219415.pdf,Scanned
Hon.,Kustoff,David,,TN08,2023,2023-01-24,8219339,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219339.pdf,Scanned
Hon.,Kustoff,David,,TN08,2022,2022-10-19,8219259,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219259.pdf,Scanned
Hon.,Kustoff,David,,TN08,2022,2022-05-02,20020875,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020875.pdf,Valid
Hon.,Kustoff,David,,TN08,2022,2022-02-09,8218561,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218561.pdf,Scanned
Hon.,Kustoff,David,,TN08,2022,2022-01-10,8218527,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218527.pdf,Scanned
Hon.,Kustoff,David,,TN08,2021,2021-11-30,8218477,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218477.pdf,Scanned
Hon.,Kustoff,David,,TN08,2021,2021-10-26,8218411,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218411.pdf,Scanned
Hon.,Kustoff,David,,TN08,2021,2021-08-20,8218311,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218311.pdf,Scanned
Hon.,Kustoff,David,,TN08,2021,2021-06-22,8218126,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218126.pdf,Scanned
Hon.,Kustoff,David,,TN08,2021,2021-02-26,8217876,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217876.pdf,Scanned
Hon.,Kustoff,David,,TN08,2020,2020-03-02,8217045,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217045.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2023,2023-12-06,8220068,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220068.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2023,2023-08-29,8219944,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219944.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2023,2023-07-13,8219834,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219834.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2023,2023-06-23,8219808,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219808.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2023,2023-04-26,8219485,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219485.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-12-06,8219289,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219289.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-12-06,8219290,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219290.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-07-29,8219130,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219130.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-06-14,8219025,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219025.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-03-09,8218598,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218598.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2022,2022-02-03,8218548,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218548.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-11-18,8218442,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218442.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-10-27,8218413,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218413.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-09-28,8218370,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-07-27,8218183,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218183.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-06-28,8218132,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218132.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-05-13,8218028,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218028.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-03-19,8217906,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217906.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2021,2021-02-08,8217846,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217846.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2020,2020-12-28,8217785,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217785.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2020,2020-12-08,8217760,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217760.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2020,2020-11-10,8217726,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217726.pdf,Scanned
Hon.,Lamborn,Doug,,CO05,2020,2020-09-14,8217640,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217640.pdf,Scanned
Hon.,Langevin,James R.,,RI02,2023,2023-01-09,20022212,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022212.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-12-07,20022086,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20022086.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-11-08,20021929,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021929.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-10-06,20021812,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021812.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-09-08,20021669,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021669.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-08-03,20021477,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021477.pdf,Valid
Hon.,Langevin,James R.,,RI02,2022,2022-07-11,20021338,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021338.pdf,Valid
